Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.08423E-3,52.694159923,0.723672808,0.153631285,0.405405405,0
2.0844E-3,52.902599473,0.723701477,0.152700186,0.418918919,0
2.08836E-3,53.111435305,0.724376324,0.151769088,0.418918919,0
2.08997E-3,53.320432109,0.724649978,0.150837989,0.418918919,0
2.09193E-3,53.529624847,0.724982704,0.14990689,0.418918919,0
2.11473E-3,53.951526193,0.72882519,0.148044693,0.445945946,0
2.11924E-3,54.163450133,0.729579046,0.147113594,0.445945946,0
2.12614E-3,54.376064499,0.730728749,0.146182495,0.445945946,0
2.12828E-3,54.58889231,0.731083191,0.145251397,0.445945946,0
2.13333E-3,54.802225756,0.731920971,0.144320298,0.445945946,0
2.13539E-3,55.015764437,0.732260277,0.143389199,0.445945946,0
2.14166E-3,55.443560303,0.733295394,0.141527002,0.459459459,0
2.15488E-3,55.659048358,0.735461765,0.140595903,0.459459459,0
2.15712E-3,55.874760275,0.735826956,0.139664804,0.472972973,0
2.17035E-3,56.091795617,0.737975621,0.138733706,0.472972973,0
2.18141E-3,56.309936673,0.739757414,0.137802607,0.472972973,0
2.19221E-3,56.529157823,0.74148622,0.136871508,0.472972973,0
2.21141E-3,56.970281654,0.744531418,0.135009311,0.472972973,0
2.21309E-3,57.191590988,0.744796086,0.134078212,0.472972973,0
2.24629E-3,57.416220394,0.74997152,0.133147114,0.472972973,0
2.25731E-3,57.641951581,0.75166571,0.132216015,0.472972973,0
2.26123E-3,57.868074989,0.752266047,0.131284916,0.472972973,0
2.27798E-3,58.09587286,0.754812715,0.130353818,0.486486486,0
2.29046E-3,58.324919246,0.756694514,0.129422719,0.486486486,0
2.30055E-3,58.554974426,0.758204442,0.12849162,0.486486486,0
2.30549E-3,58.785523119,0.7589397,0.127560521,0.5,0
2.31498E-3,59.017021007,0.76034757,0.126629423,0.5,0
2.31986E-3,59.480799336,0.761068884,0.124767225,0.513513514,0
2.36476E-3,59.717275212,0.767597526,0.123836127,0.527027027,0
2.37144E-3,59.954419616,0.768554319,0.122905028,0.527027027,0
2.38598E-3,60.193017587,0.770621084,0.121973929,0.540540541,0
2.38778E-3,60.43179565,0.77087586,0.121042831,0.540540541,0
2.39678E-3,60.671473185,0.772144116,0.120111732,0.554054054,0
2.40358E-3,60.911831504,0.773099354,0.119180633,0.554054054,0
2.41167E-3,61.152998135,0.774228329,0.118249534,0.567567568,0
2.41625E-3,61.394622725,0.774865471,0.117318436,0.567567568,0
2.4272E-3,61.637342307,0.776381612,0.116387337,0.567567568,0
2.43448E-3,61.880790434,0.777384705,0.115456238,0.567567568,0
2.4506E-3,62.125850318,0.779587885,0.11452514,0.567567568,0
2.48093E-3,62.373943779,0.78367564,0.113594041,0.567567568,0
2.48966E-3,62.622909883,0.784837427,0.112662942,0.567567568,0
2.49009E-3,62.871918804,0.78489427,0.111731844,0.567567568,0
2.49216E-3,63.121134644,0.785168762,0.110800745,0.581081081,0
2.50125E-3,63.371259194,0.786370081,0.109869646,0.594594595,0
2.54228E-3,63.62548672,0.791711146,0.108938547,0.594594595,0
2.54616E-3,63.880102392,0.79220945,0.108007449,0.594594595,0
2.54987E-3,64.135089507,0.792685193,0.10707635,0.594594595,0
2.55055E-3,64.39014493,0.792772564,0.106145251,0.594594595,0
2.56424E-3,64.646569309,0.794515801,0.105214153,0.594594595,0
2.57447E-3,64.904016394,0.795808547,0.104283054,0.594594595,0
2.59486E-3,65.163502352,0.798361552,0.103351955,0.594594595,0
2.60818E-3,65.424320213,0.800012052,0.102420857,0.594594595,0
2.6172E-3,65.686039884,0.801121902,0.101489758,0.594594595,0
2.62171E-3,65.948210427,0.801674474,0.100558659,0.608108108,0
2.62225E-3,66.210435399,0.801741075,0.099627561,0.621621622,0
2.62327E-3,66.472762388,0.801865851,0.098696462,0.621621622,0
2.62406E-3,66.735168399,0.801962444,0.097765363,0.621621622,0
2.62927E-3,66.998095218,0.802597894,0.096834264,0.635135135,0
2.62975E-3,67.261070574,0.80265701,0.095903166,0.635135135,0
2.63255E-3,67.524325962,0.802997738,0.094972067,0.648648649,0
2.63445E-3,67.787771149,0.80322834,0.094040968,0.648648649,0
2.64447E-3,68.052217676,0.80444049,0.09310987,0.662162162,0
2.64765E-3,68.316982911,0.804824726,0.092178771,0.662162162,0
2.6526E-3,68.582243401,0.80542031,0.091247672,0.662162162,0
2.65333E-3,68.847575964,0.805506833,0.090316574,0.662162162,0
2.66932E-3,69.114507525,0.80741653,0.089385475,0.675675676,0
2.68326E-3,69.382833366,0.80906642,0.088454376,0.675675676,0
2.69506E-3,69.652339716,0.810452295,0.087523277,0.689189189,0
2.71032E-3,69.923371416,0.812228114,0.086592179,0.689189189,0
2.72236E-3,70.195607189,0.813618144,0.08566108,0.689189189,0
2.72258E-3,70.467865205,0.813643725,0.084729981,0.702702703,0
2.74132E-3,70.741997188,0.815786371,0.083798883,0.702702703,0
2.74215E-3,71.016211953,0.815880451,0.082867784,0.702702703,0
2.74848E-3,71.291059739,0.816598284,0.081936685,0.702702703,0
